1	20879
1	20879
1	20879
1	20879
1	20879
2	20869
2	20879
2	20879
2	1603
2	6175
3	20879
3	20879
3	20879
3	1675
3	20879
4	6179
4	20879
4	20879
4	885
4	907
5	20879
5	20869
5	1283
5	20879
5	1531
6	61347
6	6923
6	175
6	20879
6	20879
7	899
7	1235
7	20749
7	20879
7	1301
8	1675
8	927
8	1301
8	20879
8	20879
9	279
9	20879
9	6179
9	175
9	20879
10	20879
10	603
10	6955
10	6179
10	27199
11	175
11	8157
11	20751
11	7731
11	537
12	6795
12	1283
12	27195
12	1931
12	20873
13	20879
13	6391
13	6179
13	1499
13	20879
14	903
14	6127
14	1675
14	8157
14	375
15	20749
15	20879
15	1003
15	299
15	6179
16	1675
16	797
16	31475
16	18271
16	1939
17	615
17	1381
17	299
17	5103
17	1675
18	7423
18	20869
18	61347
18	4519
18	1807
19	327
19	7561
19	1487
19	6939
19	13467
20	6123
20	6127
20	885
20	1531
20	2029
21	1671
21	31463
21	1531
21	413
21	4661
22	1205
22	6325
22	6699
22	6167
22	20869
23	6699
23	6177
23	20831
23	6791
23	1675
24	26615
24	1949
24	8157
24	27195
24	957
25	2367
25	955
25	469
25	793
25	4787
26	917
26	2187
26	9
26	1675
26	8149
27	20919
27	6523
27	1483
27	6443
27	1111
28	31287
28	2733
28	1301
28	3527
28	1301
29	61211
29	899
29	62229
29	5035
29	7951
30	20893
30	65933
30	4819
30	293
30	6907
31	469
31	2301
31	503
31	43
31	2269
32	61311
32	181
32	4691
32	299
32	63451
33	1003
33	2063
33	26295
33	20955
33	1301
34	64407
34	4947
34	907
34	8075
34	6907
35	7733
35	31939
35	6021
35	2973
35	62139
36	2559
36	7415
36	4441
36	1299
36	1669
37	179
37	1205
37	125797
37	32541
37	6255
38	61215
38	29
38	2343
38	1227
38	2623
39	2195
39	4751
39	125851
39	767
39	955
40	20965
40	45455
40	7719
40	6127
40	803
41	20755
41	899
41	1703
41	52859
41	57927
42	65227
42	3527
42	4511
42	6117
42	6703
43	1759
43	1511
43	999
43	31463
43	1381
44	1601
44	2787
44	3475
44	6015
44	32135
45	20925
45	7949
45	315
45	61303
45	61375
46	120735
46	941
46	3447
46	115387
46	7957
47	3731
47	61259
47	4365
47	21147
47	27001
48	98221
48	7487
48	47507
48	6715
48	539
49	21339
49	32117
49	125511
49	6615
49	20821
50	469259
50	6179
50	609
50	49631
50	74227
51	15807
51	1499
51	2561
51	489017
51	811
52	62895
52	89797
52	284654
52	33053
52	6911
53	7497
53	4699
53	1675
53	122219
53	7663
54	5633
54	31623
54	54423
54	45323
54	7213
55	61081
55	77471
55	907
55	77003
55	4795
56	32155
56	124715
56	20765
56	489045
56	62393
57	46463
57	61725
57	115511
57	602101
57	6939
58	31479
58	16983
58	1671
58	64543
58	3503
59	2561
59	54693
59	324859
59	3539
59	1781
60	230925
60	25255
60	173923
60	885
60	28019
61	8523
61	676219
61	273839
61	60839
61	52805
62	52811
62	463011
62	18715
62	63407
62	103835
63	49107
63	454491
63	41403
63	201133
63	1189479
64	822205
64	6891
64	144535
64	10723
64	211975
65	128435
65	48307
65	503714
65	122235
65	38141
66	227223
66	128937
66	31461
66	412990
66	45527
67	710959
67	160213
67	6957
67	124559
67	18071
68	299471
68	104201
68	112391
68	1151815
68	946045
69	56281
69	187291
69	235389
69	50839
69	21351
70	347995
70	138087
70	1142657
70	202597
70	283167
71	30691
71	84029
71	72585
71	54999
71	573163
72	25029
72	95431
72	350939
72	286151
72	878867
73	9871
73	24103
73	803655
73	497429
73	390738
74	73583
74	810407
74	102783
74	634251
74	425669
75	1056127
75	226327
75	310557
75	595252
75	1229757
76	21250
76	441037
76	1225223
76	379861
76	1161592
77	1299167
77	1224594
77	482202
77	1309743
77	1104242
78	1163450
78	1227764
78	1316959
78	1408110
78	1322806
79	865530
79	1395063
79	1332902
79	1206750
79	1315562
80	1008167
80	1397091
80	956554
80	1358090
80	998410
81	1235814
81	402108
81	1364286
81	966452
81	1392402
82	1297029
82	753308
82	1269670
82	1377394
82	902258
83	1220771
83	1211106
83	1172946
83	1081742
83	1251118
84	139922
84	753554
84	1151534
84	1382460
84	896842
85	1404998
85	1103124
85	1195530
85	1292803
85	1290746
86	1059159
86	1289435
86	1301046
86	1386855
86	1320058
87	1374554
87	1357282
87	1136114
87	1394490
87	1294335
88	1321570
88	1319594
88	828215
88	1276666
88	1402127
89	895914
89	1382729
89	1327992
89	1119132
89	1290118
90	957786
90	1315290
90	1271074
90	1386466
90	892106
91	1388333
91	1298698
91	1347662
91	1272178
91	1210710
92	1362676
92	1404191
92	1275794
92	1254709
92	1283294
93	1392306
93	1375766
93	1193510
93	780434
93	1318596
94	1300282
94	1322806
94	1399085
94	1283670
94	1290018
95	1294863
95	1318374
95	1298460
95	1249714
95	1284022
96	1287443
96	1318742
96	1408854
96	938286
96	1241508
97	1273814
97	1387786
97	1356596
97	1349690
97	1342922
98	1343970
98	1397386
98	1319272
98	1405294
98	1349066
99	1339826
99	1398373
99	1396491
99	1381812
99	1383916
100	1349634
100	1351460
100	1312118
100	1400474
100	1400251
